ma_code,ma_name,ma_level,ma_parent,ma_postal_code
3319082001,Gribig,4,331908,59333
3319082002,Klumpit,4,331908,59333
3319082003,Getassrabi,4,331908,59333
3319082004,Padurenan,4,331908,59333
3319082005,Karangmalang,4,331908,59333
3319082006,Besito,4,331908,59333
3319082007,Jurang,4,331908,59333
3319082008,Gondosari,4,331908,59333
3319082009,Kedungsari,4,331908,59333
3319082010,Menawan,4,331908,59333
3319082011,Rahtawu,4,331908,59333
331909,Dawe,3,3319,
3319092001,Samirejo,4,331909,59353
3319092002,Cendono,4,331909,59353
3319092003,Margorejo,4,331909,59353
3319092004,Rejosari,4,331909,59353
3319092005,Kandangmas,4,331909,59353
3319092006,Glagah Kulon,4,331909,59353
3319092007,Tergo,4,331909,59353
3319092008,Cranggang,4,331909,59353
3319092009,Lau,4,331909,59353
3319092010,Piji,4,331909,59353
3319092011,Puyoh,4,331909,59353
3319092012,Soco,4,331909,59353
3319092013,Ternadi,4,331909,59353
3319092014,Kajar,4,331909,59353
3319092015,Kuwukan,4,331909,59353
3319092016,Dukuhwaringin,4,331909,0
3319092017,Japan,4,331909,59353
3319092018,Colo,4,331909,59353
3320,Kab. Jepara,2,33,
332001,Kedung,3,3320,
3320012001,Kedungmalang,4,332001,59463
3320012002,Kalianyar,4,332001,59463
3320012003,Karangaji,4,332001,59463
3320012004,Tedunan,4,332001,59463
3320012005,Sowan Lor,4,332001,59463
3320012006,Sowan Kidul,4,332001,59463
3320012007,Wanusobo,4,332001,59463
3320012008,Surodadi,4,332001,59463
3320012009,Panggung,4,332001,59463
3320012010,Bulak Baru,4,332001,59463
3320012011,Jondang,4,332001,59463
3320012012,Bugel,4,332001,59463
3320012013,Dongos,4,332001,59463
3320012014,Menganti,4,332001,59463
3320012015,Kerso,4,332001,59463
3320012016,Tanggul Tlare,4,332001,59463
3320012017,Rau,4,332001,59463
3320012018,Sukosono,4,332001,59463
332002,Pecangaan,3,3320,
3320022001,Kaliombo,4,332002,59460
3320022002,Karangrandu,4,332002,59460
3320022003,Gerdu,4,332002,59460
3320022004,Pecangaan Kulon,4,332002,59460
3320022005,Rengging,4,332002,59460
3320022006,Troso,4,332002,59460
3320022007,Ngeling,4,332002,59460
3320022008,Pulodarat,4,332002,59460
3320022009,Lebuawu,4,332002,59460
3320022010,Gemulung,4,332002,59460
3320022011,Pecangaan Wetan,4,332002,59460
3320022012,Krasak,4,332002,59460
332003,Welahan,3,3320,
3320032001,Ujung Pandan,4,332003,59464
3320032002,Karanganyar,4,332003,59464
3320032003,Guwosobokerto,4,332003,59464
3320032004,Kedungsarimulyo,4,332003,59464
3320032005,Bugo,4,332003,59464
3320032006,Welahan,4,332003,59464
3320032007,Gedangan,4,332003,59464
3320032008,Ketilengsingolelo,4,332003,59464
3320032009,Kalipucang Wetan,4,332003,59464
3320032010,Kalipucang Kulon,4,332003,59464
3320032011,Gidanglelo,4,332003,59464
3320032012,Kendengsidialit,4,332003,59464
3320032013,Sidigede,4,332003,59464
3320032014,Teluk Wetan,4,332003,59464
3320032015,Brantak Sekarjati,4,332003,59464
332004,Mayong,3,3320,
3320042001,Mayong Lor,4,332004,59465
3320042002,Tigojuru,4,332004,59465
3320042003,Paren,4,332004,59465
3320042004,Kuanyar,4,332004,59465
3320042005,Pelang,4,332004,59465
3320042006,Sengonbugel,4,332004,59465
3320042007,Jebol,4,332004,59465
3320042008,Singorojo,4,332004,59465
3320042009,Pelemkerep,4,332004,59465
3320042010,Buaran,4,332004,59465
3320042011,Ngroto,4,332004,59465
3320042012,Rajekwesi,4,332004,59465
3320042013,Datar,4,332004,59465
3320042014,Pule,4,332004,0
3320042015,Bandung,4,332004,59465
3320042016,Bungu,4,332004,59465
3320042017,Pancur,4,332004,59465
3320042018,Mayong Kidul,4,332004,59465
332005,Batealit,3,3320,
3320052001,Geneng,4,332005,59461
3320052002,Raguklampitan,4,332005,59461
3320052003,Ngasem,4,332005,59461
3320052004,Bawu,4,332005,59461
3320052005,Mindahan,4,332005,59461
3320052006,Somosari,4,332005,59461
3320052007,Batealit,4,332005,59461
3320052008,Bringin,4,332005,59461
3320052009,Bantrung,4,332005,59461
3320052010,Pekalongan,4,332005,59461
3320052011,Mindahan Kidul,4,332005,59461
332006,Jepara,3,3320,
3320061001,Karangkebagusan,4,332006,59411
3320061002,Demaan,4,332006,59419
3320061003,Potroyudan,4,332006,59412
3320061004,Bapangan,4,332006,59413
3320061005,Saripan,4,332006,59414
3320061006,Panggang,4,332006,59411
3320061007,Kauman,4,332006,59417
3320061008,Bulu,4,332006,59418
3320061009,Jobokuto,4,332006,59416
3320061010,Ujungbatu,4,332006,59416
3320061011,Pengkol,4,332006,59415
3320062012,Mulyoharjo,4,332006,59431
3320062013,Wonorejo,4,332006,59431
3320062014,Kedungcino,4,332006,59432
3320062015,Kuwasen,4,332006,59431
3320062016,Bandengan,4,332006,59432
332007,Mlonggo,3,3320,
3320072001,Mororejo,4,332007,59452
3320072009,Suwawal,4,332007,59452
3320072010,Sinanggul,4,332007,59452
3320072011,Jambu,4,332007,59452
3320072012,Srobyong,4,332007,59452
3320072013,Sekuro,4,332007,59452
3320072014,Karanggondang,4,332007,59452
3320072015,Jambu Timur,4,332007,59452
332008,Bangsri,3,3320,
3320082001,Guyangan,4,332008,59453
3320082002,Kepuk,4,332008,59453
3320082003,Papasan,4,332008,59453
3320082004,Srikandang,4,332008,59453
3320082005,Tengguli,4,332008,59453
3320082006,Bangsri,4,332008,59453
3320082007,Banjaran,4,332008,59453
3320082008,Wedelan,4,332008,59453
3320082009,Kedungleper,4,332008,59453
3320082010,Jerukwangi,4,332008,59453
3320082011,Bondo,4,332008,59453
3320082012,Banjaragung,4,332008,59453
332009,Keling,3,3320,
3320092001,Tempur,4,332009,59456
3320092002,Damarwulan,4,332009,59456
3320092003,Kunir,4,332009,59456
3320092004,Watuaji,4,332009,59456
3320092005,Klepu,4,332009,59456
3320092006,Tunahan,4,332009,59456
3320092007,Kaligarang,4,332009,59456
3320092008,Keling,4,332009,59456
3320092009,Gelang,4,332009,59456
3320092010,Jlegong,4,332009,59456
3320092011,Kelet,4,332009,59456
3320092020,Bumiharjo,4,332009,59456
332010,Karimun Jawa,3,3320,
3320102001,Karimunjawa,4,332010,59455
3320102002,Kemujan,4,332010,59455
3320102003,Parang,4,332010,59455
3320102004,Nyamuk,4,332010,59455
332011,Tahunan,3,3320,
3320112001,Ngabul,4,332011,59428
3320112002,Langon,4,332011,59425
3320112003,Sukodono,4,332011,59425
3320112004,Petekeyan,4,332011,59423
3320112005,Mangunan,4,332011,59422
3320112006,Platar,4,332011,59423
3320112007,Semat,4,332011,59424
3320112008,Telukawur,4,332011,59427
3320112009,Demangan,4,332011,59422
3320112010,Tegalsambi,4,332011,59427
3320112011,Mantingan,4,332011,59421
3320112012,Tahunan,4,332011,59451
3320112013,Kecapi,4,332011,59429
3320112014,Senenan,4,332011,59426
3320112015,Krapyak,4,332011,59421
332012,Nalumsari,3,3320,
3320122001,Blimbingrejo,4,332012,59466
3320122002,Tunggulpandean,4,332012,59466
3320122003,Pringtulis,4,332012,59466
3320122004,Jatisari,4,332012,59466
3320122005,Gemiring Kidul,4,332012,59466
3320122006,Gemiring Lor,4,332012,59466
3320122007,Nalumsari,4,332012,59466
3320122008,Tritis,4,332012,59466
3320122009,Daren,4,332012,59466
3320122010,Karangnongko,4,332012,59466
3320122011,Ngetuk,4,332012,59466
3320122012,Bedanpete,4,332012,59466
3320122013,Muryolobo,4,332012,59466
3320122014,Bategede,4,332012,59466
3320122015,Dorang,4,332012,59466
332013,Kalinyamatan,3,3320,
3320132001,Batukali,4,332013,59462
3320132002,Bandungrejo,4,332013,59462
3320132003,Banyuputih,4,332013,59462
3320132004,Pendosawalan,4,332013,59462
3320132005,Damarjati,4,332013,59462
3320132006,Purwogondo,4,332013,59462
3320132007,Margoyoso,4,332013,59462
3320132008,Sendang,4,332013,59462
3320132009,Kriyan,4,332013,59462
3320132010,Robayan,4,332013,59462
3320132011,Bakalan,4,332013,59462
3320132012,Manyargading,4,332013,59462
332014,Kembang,3,3320,
3320142001,Dudakawu,4,332014,59457
3320142002,Sumanding,4,332014,59457
3320142003,Bucu,4,332014,59457
3320142004,Cepogo,4,332014,59457
3320142005,Pendem,4,332014,59457
3320142006,Jinggotan,4,332014,59457
3320142007,Dermolo,4,332014,59457
3320142008,Kaliaman,4,332014,59457
3320142009,Tubanan,4,332014,59457
3320142010,Balong,4,332014,59457
3320142011,Kancilan,4,332014,59457
332015,Pakis Aji,3,3320,
3320152001,Lebak,4,332015,59450
3320152002,Bulungan,4,332015,59450
3320152003,Suwawal Timur,4,332015,59450
3320152004,Kawak,4,332015,59450
3320152005,Tanjung,4,332015,59450
3320152006,Plajan,4,332015,59450
3320152007,Slagi,4,332015,59450
3320152008,Mambak,4,332015,59450
332016,Donorojo,3,3320,
3320162001,Sumberrejo,4,332016,59454
3320162002,Clering,4,332016,59454
3320162003,Ujungwatu,4,332016,59454
3320162004,Banyumanis,4,332016,59454
3320162005,Tulakan,4,332016,59454
3320162006,Bandungharjo,4,332016,59454
3320162007,Blingoh,4,332016,59454
3320162008,Jugo,4,332016,59454
3321,Kab. Demak,2,33,
332101,Mranggen,3,3321,
3321012001,Banyumeneng,4,332101,59567
3321012002,Kebonbatur,4,332101,59567
3321012003,Sumberejo,4,332101,59567
3321012004,Kalitengah,4,332101,59567
3321012005,Kangkung,4,332101,59567
3321012006,Mranggen,4,332101,59567
3321012007,Batursari,4,332101,59567
3321012008,Bandungrejo,4,332101,59567
3321012009,Brumbung,4,332101,59567
3321012010,Kembangarum,4,332101,59567
3321012011,Karangsono,4,332101,59567
3321012012,Tamansari,4,332101,59567
3321012013,Ngemplak,4,332101,59567
3321012014,Menur,4,332101,59567
3321012015,Jamus,4,332101,59567
3321012016,Wringinjajar,4,332101,59567
3321012017,Waru,4,332101,59567
3321012018,Tegalarum,4,332101,59567
3321012019,Candisari,4,332101,59567
332102,Karangawen,3,3321,
3321022001,Jragung,4,332102,59566
3321022002,Wonosekar,4,332102,59566
3321022003,Margohayu,4,332102,59566
3321022004,Teluk,4,332102,59566
3321022005,Tlogorejo,4,332102,59566
3321022006,Rejosari,4,332102,59566
3321022007,Karangawen,4,332102,59566
3321022008,Kuripan,4,332102,59566
3321022009,Bumirejo,4,332102,59566
3321022010,Brambang,4,332102,59566
3321022011,Sidorejo,4,332102,59566
3321022012,Pundenarum,4,332102,59566
332103,Guntur,3,3321,
3321032001,Blerong,4,332103,59565
3321032002,Banjarejo,4,332103,59565
3321032003,Wonorejo,4,332103,59565
3321032004,Sarirejo,4,332103,59565
3321032005,Pamongan,4,332103,59565
3321032006,Tlogoweru,4,332103,59565
3321032007,Bogosari,4,332103,59565
3321032008,Sukorejo,4,332103,59565
3321032009,Sidokumpul,4,332103,59565
3321032010,Gaji,4,332103,59565
3321032011,Krandon,4,332103,59565
3321032012,Tangkis,4,332103,59565
3321032013,Temuroso,4,332103,59565
3321032014,Bakalrejo,4,332103,59565
3321032015,Guntur,4,332103,59565
3321032016,Bumiharjo,4,332103,59565
3321032017,Tlogorejo,4,332103,59565
3321032018,Trimulyo,4,332103,59565
3321032019,Sidoharjo,4,332103,59565
3321032020,Turitempel,4,332103,59565
332104,Sayung,3,3321,
3321042001,Bulusari,4,332104,59563
3321042002,Dombo,4,332104,59563
3321042003,Jetaksari,4,332104,59563
3321042004,Kalisari,4,332104,59563
3321042005,Karangasem,4,332104,59563
3321042006,Prampelan,4,332104,59563
3321042007,Pilangsari,4,332104,59563
3321042008,Tambakroto,4,332104,59563
3321042009,Loireng,4,332104,59563
3321042010,Sayung,4,332104,59563
3321042011,Sriwulan,4,332104,59563
3321042012,Bedono,4,332104,59563
3321042013,Purwosari,4,332104,59563
3321042014,Sidogemah,4,332104,59563
3321042015,Gemulak,4,332104,59563
3321042016,Timbulsloko,4,332104,59563
3321042017,Surodadi,4,332104,59563
3321042018,Tugu,4,332104,59563
3321042019,Sidorejo,4,332104,59563
3321042020,Banjarsari,4,332104,59563
332105,Karangtengah,3,3321,
3321052001,Ploso,4,332105,59561
3321052002,Grogol,4,332105,59561
3321052003,Pulosari,4,332105,59561
3321052004,Donorejo,4,332105,59561
3321052005,Pidodo,4,332105,59561
3321052006,Klitih,4,332105,59561
3321052007,Sampang,4,332105,59561
3321052008,Kedunguter,4,332105,59561
3321052009,Dukun,4,332105,59561
3321052010,Karangsari,4,332105,59561
3321052011,Karangtowo,4,332105,59561
3321052012,Wonowoso,4,332105,0
3321052013,Wonokerto,4,332105,59561
3321052014,Batu,4,332105,59561
3321052015,Rejosari,4,332105,59561
3321052016,Wonoagung,4,332105,59561
3321052017,Tambakbulusan,4,332105,59561
332106,Wonosalam,3,3321,
3321062001,Doreng,4,332106,59571
3321062002,Kalianyar,4,332106,59571
3321062003,Tlogodowo,4,332106,59571
3321062004,Karangrowo,4,332106,59571
3321062005,Lempuyang,4,332106,59571
3321062006,Kendaldoyong,4,332106,59571
3321062007,Wonosalam,4,332106,59571
3321062008,Karangrejo,4,332106,59571
3321062009,Jogoloyo,4,332106,59571
3321062010,Botorejo,4,332106,59571
3321062011,Sidomulyo,4,332106,59571
3321062012,Pilangrejo,4,332106,59571
3321062013,Tlogorejo,4,332106,59571
3321062014,Kerangkulon,4,332106,59571
3321062015,Bunderan,4,332106,59571
3321062016,Getas,4,332106,59571
3321062017,Mojodemak,4,332106,59571
3321062018,Kuncir,4,332106,59571
3321062019,Trengguli,4,332106,59571
3321062020,Mrisen,4,332106,59571
3321062021,Mranak,4,332106,59571
332107,Dempet,3,3321,
3321072001,Merak,4,332107,59573
3321072002,Karangrejo,4,332107,59573
3321072003,Sidomulyo,4,332107,59573
3321072004,Botosengon,4,332107,59573
3321072005,Jerukgulung,4,332107,59573
3321072006,Kunir,4,332107,59573
3321072007,Brakas,4,332107,59573
3321072008,Balerejo,4,332107,59573
3321072009,Baleromo,4,332107,59573
3321072010,Kedungori,4,332107,59573
3321072011,Kuwu,4,332107,59573
3321072012,Kebonsari,4,332107,59573
3321072013,Gempoldenok,4,332107,59573
3321072015,Harjowinangun,4,332107,59573
3321072016,Kramat,4,332107,59573
3321072017,Dempet,4,332107,59573
332108,Gajah,3,3321,
3321082001,Surodadi,4,332108,59581
3321082002,Jatisono,4,332108,59581
3321082003,Kedondong,4,332108,59581
3321082004,Gedangalas,4,332108,59581
3321082005,Sambiroto,4,332108,59581
3321082006,Tanjunganyar,4,332108,59581
3321082007,Wilalung,4,332108,59581
3321082008,Medini,4,332108,59581
3321082009,Mlatiharjo,4,332108,59581
3321082010,Tambirejo,4,332108,59581
3321082011,Banjarsari,4,332108,59581
3321082012,Boyolali,4,332108,59581
3321082013,Gajah,4,332108,59581
3321082014,Sari,4,332108,59581
3321082015,Mlekang,4,332108,59581
3321082016,Sambung,4,332108,59581
3321082017,Mojosimo,4,332108,59581
3321082018,Tlogopandogan,4,332108,59581
332109,Karanganyar,3,3321,
3321092001,Jatirejo,4,332109,59582
3321092002,Ngaluran,4,332109,59582
3321092003,Wonoketingal,4,332109,59582
3321092004,Cangkringrembang,4,332109,59582
3321092005,Cangkring,4,332109,59582
3321092006,Tuwang,4,332109,59582
3321092007,Undaan Kidul,4,332109,59582
3321092008,Undaan Lor,4,332109,59582
3321092009,Ketanjung,4,332109,59582
3321092010,Ngemplikwetan,4,332109,59582
3321092011,Wonorejo,4,332109,59582
3321092012,Karanganyar,4,332109,59582
3321092013,Kedungwaru Kidul,4,332109,59582
3321092014,Kedungwaru Lor,4,332109,59582
3321092015,Bandungrejo,4,332109,59582
3321092016,Tugu Lor,4,332109,59582
3321092017,Kotaan,4,332109,59582
332110,Mijen,3,3321,
3321102001,Geneng,4,332110,59584
3321102002,Ngelowetan,4,332110,59584
3321102003,Mlaten,4,332110,59584
3321102004,Bantengmati,4,332110,59584
3321102005,Ngelokulon,4,332110,59584
3321102006,Pasir,4,332110,59584
3321102007,Rejosari,4,332110,59584
3321102008,Ngegot,4,332110,59584
3321102009,Jleper,4,332110,59584
3321102010,Pecuk,4,332110,59584
3321102011,Tanggul,4,332110,59584
3321102012,Bakung,4,332110,59584
3321102013,Bremi,4,332110,59584
3321102014,Mijen,4,332110,59584
3321102015,Gempolsongo,4,332110,59584
332111,Demak,3,3321,
3321111014,Mangunjiwan,4,332111,59515
3321111015,Kalicilik,4,332111,59514
3321111016,Singorejo,4,332111,59513
3321111017,Betokan,4,332111,59512
3321111018,Bintoro,4,332111,59511
3321111019,Kadilangu,4,332111,59517
3321112001,Bolo,4,332111,59517
3321112002,Bango,4,332111,59517
3321112003,Kedondong,4,332111,59517
3321112004,Sedo,4,332111,59517
3321112005,Mulyorejo,4,332111,59517
3321112006,Turirejo,4,332111,59517
3321112007,Raji,4,332111,59517
3321112008,Cabean,4,332111,59517
3321112009,Tempuran,4,332111,59517
3321112010,Karangmlati,4,332111,59517
3321112011,Katonsari,4,332111,59516
3321112012,Kalikondang,4,332111,59517
3321112013,Donorojo,4,332111,59517
332112,Bonang,3,3321,
3321122001,Jatimulyo,4,332112,59552
3321122002,Krajanbogo,4,332112,59552
3321122003,Sukodono,4,332112,59552
3321122004,Sumberejo,4,332112,59552
3321122005,Kembangan,4,332112,59511
3321122006,Karangrejo,4,332112,59552
3321122007,Gebangarum,4,332112,59552
3321122008,Gebang,4,332112,59552
3321122009,Margolinduk,4,332112,59552
3321122010,Morodemak,4,332112,59552
3321122011,Purworejo,4,332112,59552
3321122012,Betahwalang,4,332112,59552
3321122013,Serangan,4,332112,59552
3321122014,Tridonorejo,4,332112,59552
3321122015,Tlogoboyo,4,332112,59552
3321122016,Jatirogo,4,332112,59552
3321122017,Bonangrejo,4,332112,59552
3321122018,Poncoharjo,4,332112,59552
3321122019,Wonosari,4,332112,59552
3321122020,Jali,4,332112,59552
3321122021,Weding,4,332112,59552
332113,Wedung,3,3321,
3321132001,Wedung,4,332113,59554
3321132002,Ngawen,4,332113,59554
3321132003,Ruwit,4,332113,59554
3321132004,Kenduren,4,332113,59554
3321132005,Buko,4,332113,59554
3321132006,Mandung,4,332113,59554
3321132007,Berahan Kulon,4,332113,59554
3321132008,Berahan Wetan,4,332113,59554
3321132009,Bungo,4,332113,59554
3321132010,Tempel,4,332113,59554
3321132011,Jetak,4,332113,59554
3321132012,Jungsemi,4,332113,59554
3321132013,Jungpasir,4,332113,59554
3321132014,Mutihwetan,4,332113,59554
3321132015,Babalan,4,332113,59554
3321132016,Mutihkulon,4,332113,59554
3321132017,Tedunan,4,332113,59554
3321132018,Kendalasem,4,332113,59554
3321132019,Kedungmutih,4,332113,59554
3321132020,Kedungkarang,4,332113,59554
332114,Kebonagung,3,3321,
3321142001,Pilangwetan,4,332114,59583
3321142002,Kebonagung,4,332114,59583
3321142003,Klampok Lor,4,332114,59583
3321142004,Mijen,4,332114,59583
3321142005,Werdoyo,4,332114,59583
3321142006,Mangunrejo,4,332114,59583
3321142007,Babat,4,332114,59583
3321142008,Mangunanlor,4,332114,59583
3321142009,Tlogosih,4,332114,59583
3321142010,Prigi,4,332114,59583
3321142011,Sarimulyo,4,332114,59583
3321142012,Solowire,4,332114,59583
3321142013,Sokokidul,4,332114,59583
3321142014,Megonten,4,332114,59583
3322,Kab. Semarang,2,33,
332201,Getasan,3,3322,
3322012001,Tajuk,4,332201,50774
3322012002,Batur,4,332201,50774
3322012003,Kopeng,4,332201,50774
3322012004,Tolokan,4,332201,50774
3322012005,Wates,4,332201,50774
3322012006,Getasan,4,332201,50774
3322012007,Sumogawe,4,332201,50774
3322012008,Samirono,4,332201,50774
3322012009,Jetak,4,332201,50774
3322012010,Polobogo,4,332201,50774
3322012011,Manggihan,4,332201,50774
3322012012,Ngrawan,4,332201,50774
3322012013,Nogosaren,4,332201,50774
332202,Tengaran,3,3322,
3322022001,Duren,4,332202,50775
3322022002,Sugihan,4,332202,50775
3322022003,Sruwen,4,332202,50775
3322022004,Tegalrejo,4,332202,50225
3322022005,Tengaran,4,332202,50775
3322022006,Klero,4,332202,50775
3322022007,Regunung,4,332202,50775
3322022008,Cukil,4,332202,50775
3322022009,Karangduren,4,332202,50775
3322022010,Butuh,4,332202,50775
3322022011,Patemon,4,332202,50775
3322022012,Bener,4,332202,50775
3322022013,Tegalwaton,4,332202,50775
3322022014,Barukan,4,332202,50775
3322022015,Nyamat,4,332202,50775
332203,Susukan,3,3322,
3322032001,Badran,4,332203,50777
3322032002,Timpik,4,332203,50777
3322032003,Tawang,4,332203,50777
3322032004,Bakalrejo,4,332203,50777
3322032005,Ketapang,4,332203,50777
3322032006,Susukan,4,332203,50777
3322032007,Sidoharjo,4,332203,50777
3322032008,Gentan,4,332203,50777
3322032009,Muncar,4,332203,50777
3322032010,Ngasinan,4,332203,50777
3322032011,Koripan,4,332203,50777
3322032012,Kenteng,4,332203,50777
3322032013,Kemetul,4,332203,50777
332204,Suruh,3,3322,
3322042001,Kebowan,4,332204,50776
3322042002,Beji Lor,4,332204,50776
3322042003,Jatirejo,4,332204,50776
3322042004,Dersansari,4,332204,50776
3322042005,Purworejo,4,332204,50776
3322042006,Ketanggi,4,332204,50776
3322042007,Medayu,4,332204,50776
3322042008,Bonomerto,4,332204,50776
3322042009,Sukorejo,4,332204,50776
3322042010,Kedungringin,4,332204,50776
3322042011,Gunung Tumpeng,4,332204,50776
3322042012,Reksosari,4,332204,50776
3322042013,Suruh,4,332204,50776
3322042014,Plumbon,4,332204,50186
3322042015,Krandon Lor,4,332204,50776
3322042016,Cukilan,4,332204,50776
3322042017,Dadap Ayam,4,332204,50776
332205,Pabelan,3,3322,
3322052001,Sumberejo,4,332205,50771
3322052002,Ujung-Ujung,4,332205,50771
3322052003,Sukoharjo,4,332205,50771
3322052004,Karang Gondang,4,332205,50771
3322052005,Segiri,4,332205,50771
3322052006,Terban,4,332205,50771
3322052007,Tukang,4,332205,50771
3322052008,Semowo,4,332205,50771
3322052009,Bendungan,4,332205,50771
